"ID","game_date","team_abb_home","team_abb_away","pts_home","fgm_home","fga_home","fg_pct_home","fg3m_home","fg3a_home","fg3_pct_home","ftm_home","fta_home","ft_pct_home","dreb_home","oreb_home","reb_home","ast_home","stl_home","blk_home","tov_home","pf_home","pts_2nd_chance_home","pts_in_paint_home","fgm_away","fga_away","fg_pct_away","fg3m_away","fg3a_away","fg3_pct_away","ftm_away","fta_away","oreb_away","dreb_away","reb_away","ast_away","stl_away","blk_away","tov_away","pf_away","pts_away","pts_2nd_chance_away","ft_pct_away","pts_paint_away","wl_home","game_id"
"[411826,659808643]","","HOU","POR",95,36,90,0.4,3,29,0.10300000000000001,20,29,0.10300000000000001,33,18,51,19,7,6,17,18,,,40,85,0.69,13,36,0.361,14,19,10,26,36,20,8,4,14,20,107,,0.361,,"l",11490
"[411826,659808648]","","MIL","UTA",123,48,90,0.5329999999999999,18,38,0.474,9,11,0.474,39,15,54,30,5,3,15,13,,,39,86,0.818,16,47,0.34,3,6,7,22,29,24,5,2,14,13,97,,0.34,,"w",11491
"[411826,659808652]","","OKC","MEM",115,38,92,0.413,19,45,0.42200000000000004,20,31,0.42200000000000004,44,9,53,29,7,0,10,25,,,34,90,0.645,12,45,0.267,29,37,10,43,53,15,5,5,10,20,109,,0.267,,"w",11492
"[411826,659808656]","","PHX","NOP",118,39,83,0.47,15,41,0.366,25,35,0.366,25,10,35,23,6,3,8,13,,,45,77,0.7140000000000001,14,30,0.467,10,13,4,32,36,27,2,5,17,27,114,,0.467,,"w",11493
"[411826,659808659]","","BOS","ORL",92,31,89,0.348,12,47,0.255,18,21,0.255,43,11,54,22,7,7,17,17,,,33,86,0.857,12,29,0.414,17,19,6,40,46,20,9,3,13,18,95,,0.414,,"l",11494
"[411826,659808664]","","IND","NYK",106,39,90,0.433,13,38,0.342,15,23,0.342,32,12,44,20,5,3,15,28,,,39,83,0.652,8,26,0.308,23,30,14,35,49,13,7,9,16,21,109,,0.308,,"l",11495
"[411826,659808669]","","DET","BKN",121,42,88,0.47700000000000004,8,30,0.267,29,34,0.267,30,11,41,20,9,2,9,19,,,44,80,0.853,15,29,0.517,21,23,4,31,35,26,5,8,13,24,124,,0.517,,"l",11496
"[411826,659808672]","","TOR","GSW",110,40,95,0.42100000000000004,13,33,0.39399999999999996,17,22,0.39399999999999996,25,18,43,21,6,2,14,22,,,43,81,0.773,18,39,0.462,22,26,12,29,41,31,6,2,17,21,126,,0.462,,"l",11497
"[411826,659808676]","","MIN","CHI",150,57,87,0.655,23,43,0.535,13,16,0.535,35,4,39,38,5,5,13,21,,,46,88,0.813,16,38,0.42100000000000004,18,24,6,24,30,31,6,1,11,16,126,,0.42100000000000004,,"w",11498
"[411826,659808680]","","DEN","CHA",119,43,94,0.457,11,33,0.33299999999999996,22,34,0.33299999999999996,40,15,55,33,6,3,14,17,,,41,96,0.647,12,38,0.316,21,23,12,36,48,26,7,7,11,26,115,,0.316,,"w",11499
"[411826,659808682]","","LAL","WAS",119,46,92,0.5,11,27,0.40700000000000003,16,22,0.40700000000000003,37,6,43,29,4,5,9,18,,,44,95,0.727,10,39,0.256,19,24,10,38,48,24,5,6,10,20,117,,0.256,,"w",11500
"[411826,659808686]","","CLE","UTA",122,43,70,0.614,15,26,0.5770000000000001,21,26,0.5770000000000001,41,4,45,24,5,4,23,20,,,36,93,0.8079999999999999,10,34,0.294,17,23,15,20,35,19,9,2,14,22,99,,0.294,,"w",11501
"[411826,659808688]","","PHI","TOR",104,32,80,0.4,15,42,0.35700000000000004,25,27,0.35700000000000004,37,4,41,22,8,1,16,21,,,37,88,0.9259999999999999,11,40,0.275,16,20,9,41,50,24,6,3,16,20,101,,0.275,,"w",11502
"[411826,659808690]","","ATL","ORL",126,48,94,0.511,12,32,0.375,18,20,0.375,35,6,41,29,7,3,10,18,,,45,95,0.9,12,34,0.353,23,25,10,35,45,29,8,8,8,17,125,,0.353,,"w",11503
"[411826,659808692]","","HOU","SAS",105,40,94,0.426,5,24,0.20800000000000002,20,31,0.20800000000000002,25,16,41,23,13,3,11,16,,,46,83,0.645,17,34,0.5,15,19,9,37,46,30,6,6,19,23,124,,0.5,,"l",11504
"[411826,659808694]","","MIN","DAL",116,42,89,0.47200000000000003,12,31,0.387,20,24,0.387,35,9,44,19,5,4,11,24,,,31,76,0.833,19,45,0.42200000000000004,25,31,8,34,42,23,5,5,16,23,106,,0.42200000000000004,,"w",11505
"[411826,659808698]","","NOP","MIL",119,42,99,0.424,18,45,0.4,17,24,0.4,27,17,44,30,9,0,15,20,,,45,81,0.708,13,40,0.325,25,31,8,36,44,26,8,6,18,21,128,,0.325,,"l",11506
"[411826,659808702]","","OKC","POR",123,40,88,0.455,11,31,0.355,32,37,0.355,28,11,39,20,7,5,12,21,,,44,88,0.865,16,37,0.43200000000000005,17,21,14,31,45,26,5,2,16,28,121,,0.43200000000000005,,"w",11507
"[411826,659808704]","","PHX","LAL",130,46,93,0.495,20,39,0.513,18,24,0.513,36,15,51,21,10,5,9,16,,,39,87,0.75,12,28,0.429,14,17,10,28,38,13,5,5,15,16,104,,0.429,,"w",11508
"[411826,659808705]","","SAC","CHA",119,45,95,0.474,12,33,0.364,17,31,0.364,32,10,42,23,8,2,8,23,,,49,95,0.5479999999999999,10,31,0.32299999999999995,17,23,11,45,56,26,4,7,14,25,125,,0.32299999999999995,,"l",11509
"[411826,659808709]","","DET","UTA",111,41,81,0.506,9,25,0.36,20,27,0.36,34,9,43,22,6,1,0,19,,,47,93,0.741,20,46,0.435,12,19,12,31,43,27,7,5,12,22,126,,0.435,,"l",11510
"[411826,659808711]","","MIA","CHI",103,38,81,0.469,15,44,0.341,12,17,0.341,26,9,35,26,9,0,13,16,,,40,73,0.706,13,31,0.419,20,24,5,34,39,24,7,0,17,16,113,,0.419,,"l",11511
"[411826,659808713]","","NYK","GSW",132,45,87,0.517,17,40,0.425,25,32,0.425,33,14,47,27,8,1,12,15,,,35,74,0.7809999999999999,12,35,0.34299999999999997,12,13,4,25,29,23,3,2,20,22,94,,0.34299999999999997,,"w",11512
"[411826,659808716]","","PHX","WAS",110,41,89,0.461,13,32,0.406,15,19,0.406,29,15,44,26,2,1,14,23,,,38,80,0.789,11,27,0.40700000000000003,26,37,9,32,41,22,9,4,10,14,113,,0.40700000000000003,,"l",11513
"[411826,659808720]","","DEN","MEM",105,40,89,0.449,10,27,0.37,15,25,0.37,35,13,48,28,9,5,17,19,,,36,81,0.6,5,26,0.192,14,21,7,35,42,25,11,7,16,21,91,,0.192,,"w",11514
"[411826,659808721]","","CLE","MIL",114,41,85,0.48200000000000004,10,32,0.313,22,28,0.313,28,9,37,22,8,3,10,21,,,39,83,0.7859999999999999,13,30,0.433,15,22,13,33,46,20,7,5,21,23,106,,0.433,,"w",11515
"[411826,659808723]","","PHI","DET",113,41,93,0.441,11,37,0.297,20,22,0.297,36,13,49,27,8,7,12,23,,,31,79,0.909,6,23,0.261,25,34,11,35,46,15,6,1,22,15,93,,0.261,,"w",11516
"[411826,659808726]","","ATL","CHI",108,39,91,0.429,14,37,0.37799999999999995,16,16,0.37799999999999995,38,9,47,22,6,7,15,15,,,43,86,1.0,7,24,0.292,17,22,8,39,47,20,9,4,11,15,110,,0.292,,"l",11517
"[411826,659808729]","","BOS","IND",112,39,101,0.386,13,41,0.317,21,25,0.317,37,25,62,26,11,5,17,9,,,46,98,0.84,18,39,0.462,7,9,12,35,47,27,10,3,14,22,117,,0.462,,"l",11518
"[411826,659808732]","","BKN","GSW",143,54,84,0.643,21,33,0.636,14,16,0.636,29,3,32,42,10,4,15,23,,,41,83,0.875,12,33,0.364,19,25,9,27,36,32,6,1,21,14,113,,0.364,,"w",11519
"[411826,659808736]","","NYK","TOR",106,42,76,0.5529999999999999,11,26,0.423,11,18,0.423,29,9,38,25,2,3,17,19,,,42,94,0.611,9,34,0.265,20,22,16,22,38,17,7,4,5,16,113,,0.265,,"l",11520
"[411826,659808739]","","HOU","ORL",110,41,88,0.466,17,43,0.395,11,17,0.395,40,9,49,22,6,4,17,23,,,41,91,0.647,11,37,0.297,23,33,11,34,45,19,11,6,11,18,116,,0.297,,"l",11521
"[411826,659808741]","","MIN","DAL",99,42,85,0.494,8,30,0.267,7,10,0.267,31,8,39,23,7,4,13,24,,,34,75,0.7,13,39,0.33299999999999996,23,27,7,32,39,17,6,3,13,12,104,,0.33299999999999996,,"l",11522
"[411826,659808744]","","OKC","POR",101,36,77,0.46799999999999997,8,24,0.33299999999999996,21,25,0.33299999999999996,28,9,37,19,9,3,18,16,,,39,79,0.84,14,36,0.389,6,9,9,27,36,29,9,5,20,22,98,,0.389,,"w",11523
"[411826,659808746]","","SAC","LAL",134,48,95,0.505,17,47,0.36200000000000004,21,28,0.36200000000000004,36,10,46,29,6,2,12,23,,,42,84,0.75,11,24,0.45799999999999996,25,30,5,34,39,25,6,5,15,24,120,,0.45799999999999996,,"w",11524
"[411826,659808748]","","LAC","CHA",126,41,81,0.506,23,49,0.469,21,23,0.469,43,5,48,29,6,7,27,22,,,37,92,0.9129999999999999,9,31,0.29,22,29,11,29,40,25,15,2,15,18,105,,0.29,,"w",11525
"[411826,659808750]","","NOP","SAS",126,44,91,0.484,13,34,0.382,25,27,0.382,30,16,46,25,10,6,17,24,,,43,90,0.9259999999999999,9,28,0.321,22,27,14,30,44,23,8,2,17,24,117,,0.321,,"w",11526
"[411826,659808752]","","UTA","WAS",120,42,86,0.488,16,35,0.457,20,21,0.457,32,8,40,16,5,3,11,16,,,46,82,0.9520000000000001,7,21,0.33299999999999996,13,17,3,34,37,20,5,2,11,15,112,,0.33299999999999996,,"w",11527
"[411826,659808754]","","ORL","SAS",133,50,87,0.575,17,32,0.531,16,20,0.531,37,7,44,30,8,2,19,15,,,44,97,0.8,12,38,0.316,13,18,13,25,38,28,10,6,13,18,113,,0.316,,"w",11528
"[411826,659808756]","","PHI","LAC",119,47,88,0.534,12,29,0.414,13,14,0.414,33,6,39,31,7,3,9,20,,,41,81,0.929,14,38,0.368,18,23,6,27,33,25,5,9,11,16,114,,0.368,,"w",11529
"[411826,659808760]","","ATL","DET",130,49,92,0.5329999999999999,12,34,0.353,20,24,0.353,40,8,48,30,10,8,8,20,,,37,90,0.833,9,33,0.273,22,29,9,34,43,17,7,3,14,19,105,,0.273,,"w",11530
"[411826,659808762]","","BOS","MIN",121,44,100,0.44,13,46,0.28300000000000003,20,26,0.28300000000000003,33,20,53,28,9,6,12,16,,,44,91,0.769,10,32,0.313,11,15,11,34,45,25,3,8,17,18,109,,0.313,,"w",11531
"[411826,659808767]","","BKN","MIL",118,46,93,0.495,14,32,0.43799999999999994,12,13,0.43799999999999994,33,12,45,30,11,2,12,18,,,37,84,0.9229999999999999,9,37,0.243,17,22,13,32,45,17,7,1,18,13,100,,0.243,,"w",11532
"[411826,659808769]","","CLE","TOR",107,39,76,0.513,11,33,0.33299999999999996,18,30,0.33299999999999996,29,6,35,27,9,4,15,17,,,42,84,0.6,19,37,0.514,15,18,11,34,45,25,10,2,19,20,118,,0.514,,"l",11533
"[411826,659808772]","","NYK","CHI",117,43,86,0.5,16,35,0.457,15,26,0.457,35,12,47,23,2,4,10,17,,,45,93,0.5770000000000001,14,31,0.452,14,18,11,30,41,24,6,4,4,22,118,,0.452,,"l",11534
"[411826,659808774]","","MIA","IND",108,41,95,0.43200000000000005,13,33,0.39399999999999996,13,14,0.39399999999999996,25,13,38,23,7,3,10,13,,,40,83,0.929,21,47,0.447,10,14,9,34,43,26,5,6,16,23,111,,0.447,,"l",11535
"[411826,659808776]","","HOU","DAL",106,37,81,0.457,8,26,0.308,24,28,0.308,33,12,45,26,9,3,15,21,,,36,80,0.857,16,44,0.364,24,27,7,27,34,20,10,7,14,21,112,,0.364,,"l",11536
"[411826,659808778]","","OKC","NOP",125,47,102,0.461,13,35,0.371,18,25,0.371,37,10,47,27,9,5,18,26,,,41,94,0.72,13,37,0.35100000000000003,33,40,13,42,55,30,10,4,21,21,128,,0.35100000000000003,,"l",11537
"[411826,659808780]","","DEN","POR",120,47,81,0.58,10,21,0.47600000000000003,16,26,0.47600000000000003,34,4,38,31,9,2,11,19,,,39,87,0.615,9,35,0.257,20,26,13,30,43,24,5,3,14,21,107,,0.257,,"w",11538
"[411826,659808782]","","PHX","MEM",100,38,87,0.43700000000000006,9,35,0.257,15,26,0.257,24,11,35,23,6,5,15,26,,,45,91,0.5770000000000001,7,23,0.304,28,38,19,34,53,30,11,5,12,22,125,,0.304,,"l",11539
"[411826,659808786]","","SAC","WAS",111,37,84,0.44,10,32,0.313,27,35,0.313,34,13,47,19,5,2,13,20,,,49,88,0.7709999999999999,10,32,0.313,17,24,5,35,40,30,9,4,10,23,125,,0.313,,"l",11540
"[411826,659808790]","","LAL","CHA",130,48,92,0.522,19,44,0.43200000000000005,15,22,0.43200000000000005,30,12,42,27,5,1,17,19,,,52,94,0.682,16,41,0.39,14,18,11,30,41,30,11,5,16,21,134,,0.39,,"l",11541
"[411826,659808793]","","NYK","PHI",112,43,90,0.478,12,32,0.375,14,17,0.375,34,12,46,30,4,6,8,19,,,39,77,0.8240000000000001,18,39,0.462,23,29,5,27,32,22,5,2,8,19,119,,0.462,,"l",11542
"[411826,659808795]","","DAL","LAL",124,44,84,0.524,18,44,0.409,18,25,0.409,27,11,38,31,6,3,11,26,,,39,80,0.72,9,28,0.321,28,32,6,29,35,18,5,2,10,23,115,,0.321,,"w",11543
"[411826,659808799]","","BOS","MIL",139,50,85,0.588,19,39,0.48700000000000004,20,25,0.48700000000000004,30,5,35,29,9,1,12,18,,,42,84,0.8,13,36,0.361,21,27,8,31,39,22,8,1,15,16,118,,0.361,,"w",11544
"[411826,659808801]","","GSW","MEM",123,43,91,0.473,18,44,0.409,19,26,0.409,42,9,51,31,6,5,12,18,,,39,94,0.731,9,39,0.231,22,30,9,35,44,19,5,6,13,23,109,,0.231,,"w",11545
"[411826,659808804]","","DEN","PHX",128,45,94,0.479,13,36,0.361,25,34,0.361,36,12,48,29,8,4,13,23,,,45,94,0.735,17,35,0.486,18,26,12,34,46,32,7,9,14,30,125,,0.486,,"w",11546
"[411826,659808807]","","CLE","BKN",117,39,82,0.47600000000000003,13,36,0.361,26,30,0.361,23,10,33,21,8,3,12,14,,,47,82,0.867,18,30,0.6,13,17,7,31,38,27,7,4,17,25,125,,0.6,,"l",11547
"[411826,659808810]","","DET","LAC",131,44,100,0.44,16,34,0.47100000000000003,27,34,0.47100000000000003,29,16,45,32,10,4,18,23,,,49,91,0.794,19,44,0.43200000000000005,25,29,10,38,48,25,13,3,19,24,142,,0.43200000000000005,,"l",11548
"[411826,659808812]","","MIA","MIN",113,47,102,0.461,13,49,0.265,6,8,0.265,27,13,40,27,9,3,10,17,,,43,79,0.75,15,34,0.441,9,14,8,36,44,31,4,3,22,14,110,,0.441,,"w",11549
"[411826,659808815]","","CHI","HOU",118,45,92,0.489,13,35,0.371,15,21,0.371,27,8,35,27,6,2,8,19,,,50,90,0.7140000000000001,17,44,0.386,16,22,8,37,45,28,7,5,13,15,133,,0.386,,"l",11550
"[411826,659808819]","","NOP","IND",113,41,90,0.456,12,40,0.3,19,24,0.3,38,16,54,30,10,6,16,19,,,35,83,0.792,9,35,0.257,14,20,6,30,36,23,9,5,13,18,93,,0.257,,"w",11551
"[411826,659808821]","","SAS","UTA",126,48,87,0.552,6,18,0.33299999999999996,24,34,0.33299999999999996,35,6,41,27,11,8,14,25,,,39,97,0.706,13,43,0.302,31,37,16,29,45,20,10,3,12,22,122,,0.302,,"w",11552
"[411826,659808823]","","POR","CHA",124,43,86,0.5,14,38,0.368,24,28,0.368,40,10,50,28,8,9,15,20,,,41,103,0.857,12,36,0.33299999999999996,19,25,18,27,45,25,8,3,13,21,113,,0.33299999999999996,,"w",11553
"[411826,659808825]","","ORL","LAL",110,42,84,0.5,10,28,0.35700000000000004,16,25,0.35700000000000004,29,8,37,25,8,5,11,17,,,49,90,0.64,17,43,0.395,14,17,9,37,46,32,4,2,14,16,129,,0.395,,"l",11554
"[411826,659808828]","","WAS","PHI",116,39,85,0.45899999999999996,11,33,0.33299999999999996,27,31,0.33299999999999996,25,14,39,18,7,8,18,23,,,39,84,0.871,6,31,0.19399999999999998,27,31,10,29,39,21,8,10,16,24,111,,0.19399999999999998,,"w",11555
"[411826,659808830]","","BOS","HOU",126,43,91,0.473,20,56,0.35700000000000004,20,23,0.35700000000000004,40,9,49,32,8,5,11,14,,,38,95,0.87,14,45,0.311,12,14,13,36,49,24,5,2,15,16,102,,0.311,,"w",11556
"[411826,659808832]","","IND","ATL",129,47,92,0.511,13,35,0.371,22,27,0.371,42,7,49,28,3,2,13,16,,,40,89,0.815,12,30,0.4,22,29,9,33,42,26,4,3,9,19,114,,0.4,,"w",11557
"[411826,659808836]","","TOR","LAC",113,43,84,0.512,6,23,0.261,21,26,0.261,29,10,39,24,6,4,12,16,,,45,93,0.8079999999999999,15,38,0.395,19,23,15,32,47,27,8,3,11,17,124,,0.395,,"l",11558
"[411826,659808839]","","MEM","PHX",108,36,91,0.396,8,30,0.267,28,34,0.267,25,15,40,18,9,6,15,23,,,43,87,0.8240000000000001,17,31,0.5479999999999999,22,25,15,32,47,26,7,9,22,23,125,,0.5479999999999999,,"l",11559
"[411826,659808842]","","OKC","SAS",130,46,86,0.535,13,24,0.542,25,31,0.542,32,13,45,25,10,10,14,18,,,46,99,0.8059999999999999,10,29,0.345,12,14,16,25,41,20,9,4,15,21,114,,0.345,,"w",11560
"[411826,659808844]","","DAL","NYK",126,44,90,0.489,13,46,0.28300000000000003,25,33,0.28300000000000003,40,7,47,20,4,5,9,25,,,45,103,0.758,16,50,0.32,15,24,17,38,55,27,5,0,10,23,121,,0.32,,"w",11561
"[411826,659808846]","","GSW","CHA",110,41,95,0.43200000000000005,8,37,0.21600000000000003,20,24,0.21600000000000003,40,9,49,31,3,2,14,22,,,38,92,0.833,10,38,0.263,19,25,9,38,47,22,6,7,14,20,105,,0.263,,"w",11562
"[411826,659808849]","","SAC","DEN",106,40,82,0.488,10,35,0.28600000000000003,16,19,0.28600000000000003,31,8,39,20,8,2,16,18,,,41,86,0.8420000000000001,13,37,0.35100000000000003,18,21,10,30,40,34,12,3,13,18,113,,0.35100000000000003,,"l",11563
"[411826,659808851]","","DET","ORL",121,36,80,0.45,18,42,0.429,31,40,0.429,38,11,49,25,7,4,13,25,,,35,85,0.775,5,22,0.22699999999999998,26,34,15,32,47,24,5,5,13,26,101,,0.22699999999999998,,"w",11564
"[411826,659808856]","","WAS","PHX",127,47,82,0.573,8,26,0.308,25,28,0.308,34,12,46,27,7,6,13,15,,,39,87,0.893,13,31,0.419,11,16,11,19,30,25,7,4,11,21,102,,0.419,,"w",11565
"[411826,659808858]","","ATL","BKN",107,42,97,0.433,8,22,0.364,15,22,0.364,36,11,47,22,5,6,4,14,,,42,83,0.682,10,26,0.385,14,17,5,42,47,22,0,13,12,18,108,,0.385,,"l",11566
"[411826,659808862]","","MIA","LAL",112,44,92,0.478,11,35,0.314,13,16,0.314,27,10,37,20,14,4,6,15,,,37,77,0.813,13,36,0.361,11,15,8,36,44,25,2,4,26,16,98,,0.361,,"w",11567
"[411826,659808864]","","CHI","MIL",119,42,92,0.457,9,22,0.409,26,30,0.409,45,8,53,21,5,10,14,23,,,41,110,0.867,9,44,0.205,22,32,22,39,61,18,7,6,14,21,113,,0.205,,"w",11568
"[411826,659808866]","","NOP","MIN",119,39,81,0.48100000000000004,11,24,0.45799999999999996,30,43,0.45799999999999996,34,9,43,22,6,4,15,24,,,42,83,0.698,10,29,0.345,24,32,5,30,35,18,6,8,11,28,118,,0.345,,"w",11569
"[411826,659808868]","","GSW","UTA",112,37,87,0.425,16,45,0.35600000000000004,22,27,0.35600000000000004,41,10,51,22,6,3,13,26,,,37,91,0.815,15,46,0.326,18,26,10,40,50,26,3,6,12,22,107,,0.326,,"w",11570
"[411826,659808871]","","SAC","DEN",127,47,89,0.528,14,31,0.452,19,25,0.452,23,11,34,32,10,6,12,17,,,49,85,0.76,12,27,0.444,16,18,7,27,34,31,6,8,16,24,126,,0.444,,"w",11571
"[411826,659808874]","","CHA","OKC",121,46,84,0.5479999999999999,10,32,0.313,19,29,0.313,40,12,52,33,8,11,18,17,,,42,99,0.655,11,36,0.306,18,21,11,30,41,15,9,1,12,27,113,,0.306,,"w",11572
"[411826,659808880]","","IND","CLE",135,48,85,0.565,19,31,0.613,20,21,0.613,28,4,32,28,6,8,9,18,,,50,96,0.9520000000000001,12,28,0.429,14,20,17,27,44,29,7,4,11,17,126,,0.429,,"w",11573
"[411826,659808883]","","BOS","LAC",116,44,91,0.484,11,39,0.282,17,22,0.282,38,11,49,22,3,7,12,17,,,43,89,0.773,15,39,0.385,9,14,8,33,41,26,4,4,13,20,110,,0.385,,"w",11574
"[411826,659808887]","","TOR","MEM",106,39,96,0.406,10,28,0.35700000000000004,18,24,0.35700000000000004,30,17,47,21,11,7,8,20,,,48,95,0.75,13,29,0.44799999999999995,10,14,17,36,53,37,4,4,16,20,119,,0.44799999999999995,,"l",11575
"[411826,659808895]","","SAS","NYK",122,45,88,0.511,11,28,0.39299999999999996,21,29,0.39299999999999996,34,14,48,25,5,7,13,23,,,38,90,0.7240000000000001,15,41,0.366,24,31,13,25,38,20,7,2,13,21,115,,0.366,,"w",11576
"[411826,659808898]","","DAL","HOU",129,47,91,0.516,18,45,0.4,17,25,0.4,38,6,44,30,7,8,9,26,,,38,86,0.68,12,34,0.353,26,37,12,36,48,21,5,0,13,23,114,,0.353,,"w",11577
"[411826,659808900]","","ORL","WAS",100,42,100,0.42,5,27,0.185,11,16,0.185,27,8,35,24,8,2,11,18,,,42,75,0.688,15,35,0.429,20,25,4,49,53,33,4,10,26,18,119,,0.429,,"l",11578
"[411826,659808902]","","ATL","LAL",121,48,101,0.475,11,38,0.289,14,20,0.289,29,12,41,22,6,5,10,19,,,52,96,0.7,10,32,0.313,16,18,12,43,55,34,7,6,16,17,130,,0.313,,"l",11579
"[411826,659808904]","","TOR","PHX",113,40,81,0.494,11,33,0.33299999999999996,22,26,0.33299999999999996,23,8,31,20,15,3,12,22,,,35,71,0.846,14,30,0.467,20,23,9,33,42,26,7,1,27,17,104,,0.467,,"w",11580
"[411826,659808907]","","CHI","DET",132,53,92,0.5760000000000001,12,27,0.444,14,15,0.444,26,12,38,21,10,4,14,20,,,41,86,0.9329999999999999,17,39,0.436,19,24,13,22,35,28,8,1,16,16,118,,0.436,,"w",11581
"[411826,659808909]","","MIL","MIN",123,43,93,0.462,14,39,0.359,23,33,0.359,48,20,68,25,5,8,21,25,,,40,92,0.6970000000000001,8,30,0.267,26,34,7,29,36,18,10,5,8,28,114,,0.267,,"w",11582
"[411826,659808911]","","NOP","PHI",127,43,80,0.5379999999999999,15,31,0.484,26,36,0.484,29,7,36,19,14,3,14,20,,,42,75,0.722,14,34,0.41200000000000003,18,22,3,26,29,28,5,7,19,22,116,,0.41200000000000003,,"w",11583
"[411826,659808913]","","DEN","MIA",124,45,76,0.5920000000000001,17,28,0.607,17,22,0.607,31,5,36,34,6,1,20,19,,,39,87,0.773,14,35,0.4,27,30,11,25,36,21,13,4,15,19,119,,0.4,,"w",11584
"[411826,659808915]","","GSW","POR",118,42,91,0.462,17,43,0.395,17,21,0.395,29,17,46,29,9,2,13,22,,,42,91,0.81,12,39,0.308,16,23,17,32,49,22,2,4,16,20,112,,0.308,,"w",11585
"[411826,659808916]","","SAC","UTA",126,50,90,0.556,12,30,0.4,14,19,0.4,28,10,38,32,5,3,15,21,,,46,84,0.737,8,32,0.25,25,30,7,30,37,30,7,2,13,20,125,,0.25,,"w",11586
"[411826,659808918]","","IND","LAC",131,46,88,0.523,14,38,0.368,25,29,0.368,28,8,36,28,10,4,12,20,,,43,80,0.862,16,34,0.47100000000000003,28,29,8,31,39,23,7,6,16,23,130,,0.47100000000000003,,"w",11587
"[411826,659808921]","","CHA","BKN",106,38,96,0.396,11,41,0.268,19,21,0.268,31,14,45,28,7,2,12,17,,,48,80,0.905,13,34,0.382,14,19,2,40,42,26,7,6,14,16,123,,0.382,,"l",11588
"[411826,659808923]","","CHI","CLE",102,39,81,0.48100000000000004,7,21,0.33299999999999996,17,24,0.33299999999999996,31,9,40,14,15,6,15,15,,,39,85,0.708,13,38,0.342,12,19,15,35,50,20,9,5,21,18,103,,0.342,,"l",11589
"[411826,659808925]","","HOU","NYK",88,29,77,0.377,14,46,0.304,16,23,0.304,40,12,52,20,4,6,25,24,,,35,90,0.696,15,51,0.294,23,32,16,30,46,20,10,5,10,20,108,,0.294,,"l",11590
"[411826,659808928]","","SAS","DAL",125,47,85,0.5529999999999999,8,19,0.42100000000000004,23,32,0.42100000000000004,33,15,48,28,1,0,13,21,,,50,86,0.7190000000000001,14,34,0.41200000000000003,12,21,6,20,26,21,5,3,5,24,126,,0.41200000000000003,,"l",11591
"[411826,659808931]","","MEM","NOP",116,47,92,0.511,5,29,0.172,17,22,0.172,39,13,52,26,14,11,19,27,,,32,91,0.773,8,30,0.267,29,36,15,31,46,16,6,4,20,21,101,,0.267,,"w",11592
"[411826,659808939]","","MIN","DET",104,36,83,0.434,10,34,0.294,22,26,0.294,30,9,39,17,6,5,15,22,,,43,89,0.846,10,27,0.37,20,28,15,37,52,21,6,6,14,22,116,,0.37,,"l",11593
"[411826,659808945]","","OKC","PHI",96,35,92,0.38,12,36,0.33299999999999996,14,22,0.33299999999999996,35,15,50,16,7,6,16,21,,,46,99,0.636,11,34,0.324,12,17,14,42,56,29,7,9,13,24,115,,0.324,,"l",11594
"[411826,659808954]","","UTA","MIA",123,35,81,0.43200000000000005,17,40,0.425,36,44,0.425,33,16,49,23,6,3,16,23,,,45,89,0.818,13,39,0.33299999999999996,23,30,10,27,37,32,10,1,12,32,126,,0.33299999999999996,,"l",11595
"[411826,659808958]","","MEM","SAC",118,46,100,0.46,10,32,0.313,16,24,0.313,36,21,57,25,11,8,12,18,,,39,96,0.667,15,43,0.349,15,15,14,33,47,24,7,4,16,18,108,,0.349,,"w",11596
"[411826,659808962]","","MIL","WAS",95,34,96,0.354,13,49,0.265,14,15,0.265,30,14,44,22,11,3,16,15,,,50,94,0.9329999999999999,7,27,0.259,11,16,12,42,54,29,9,6,18,10,118,,0.259,,"l",11597
"[411826,659808968]","","DEN","BOS",123,45,79,0.57,17,30,0.5670000000000001,16,18,0.5670000000000001,34,1,35,31,5,4,17,17,,,40,87,0.889,9,33,0.273,22,27,10,31,41,30,8,3,13,15,111,,0.273,,"w",11598
"[411826,659808971]","","NYK","PHX",102,36,74,0.486,13,33,0.39399999999999996,17,25,0.39399999999999996,40,5,45,26,1,2,8,13,,,34,87,0.68,10,37,0.27,5,7,5,31,36,22,4,0,8,17,83,,0.27,,"w",11599
"[411826,659808973]","","CHA","LAL",115,42,93,0.452,11,32,0.344,20,29,0.344,39,8,47,24,8,7,14,22,,,45,93,0.69,10,30,0.33299999999999996,21,30,9,44,53,26,6,5,15,21,121,,0.33299999999999996,,"l",11600
"[411826,659808976]","","CLE","CHI",145,48,92,0.522,16,46,0.348,33,45,0.348,34,13,47,27,1,3,10,27,,,47,95,0.733,10,33,0.303,30,34,6,36,42,22,8,2,7,33,134,,0.303,,"w",11601
"[411826,659808977]","","IND","TOR",122,45,93,0.484,10,27,0.37,22,26,0.37,35,15,50,24,4,2,13,19,,,41,91,0.846,14,42,0.33299999999999996,18,23,12,24,36,26,5,11,11,27,114,,0.33299999999999996,,"w",11602
"[411826,659808979]","","PHI","NOP",120,41,86,0.47700000000000004,15,35,0.429,23,28,0.429,28,7,35,26,9,6,10,22,,,42,84,0.821,11,29,0.379,16,20,10,39,49,26,3,6,17,22,111,,0.379,,"w",11603
